01-DA-000017,MOUNT CARMEL HIGH SCHOOL-MA. AURORA,,OGA,poblacion,"Maria Aurora, Aurora",,,
01-BD-000029,"NUEVA VIZCAYA BRIGHT CHILD SCHOOL, INC.",,OGA,"#2 National Rd., Sta. Rosa,","Bayombong, Nueva Vizcaya", , ,
01-BD-000023,ST. MARY'S SCHOOL (E/HS)-DUPAX,,OGA,,"Dupax del Sur, Nueva Vizcaya", ,Bayombong,
01-CE-000106,SAN ISIDRO CENTRAL SCHOOL,,OGA,"Poblacion, San Isidro,",Nueva Ecija,,,
01-CE-000059,SACRED HEART SCHOOL OF TALAVERA,,OGA,"Maharlika Highway,","Talavera, Nueva Ecija", ,CABANATUAN,CACES
01-CE-000083,ST. PIUS X INSTITUTE (E/HS),,OGA,,, ,"SAN JOSE, NUEVA ECIJA",ACES
01-CH-000103,STA. IGNACIA UNITED METHODIST CHURCH SCH,,OGA,"Poblacion,","Sta. Ignacia, Tarlac", , ,
01-OE-000004,GOOD NEWS CHRISTIAN ACADEMY,,OGA,"Nueva Vizcaya-Ifugao-Mountain Province Rd ., Brgy Ilogue,","Banaue, Ifugao", , ,
01-CE-000076,ST. FRANCIS OF ASSISI DEV. CTR-PENARANDA,,OGA,poblacion,"Penaranda, Nueva Ecija", ,CABANATUAN,CACES
01-CE-000077,ST. FRANCIS OF ASSISI DIOCESAN SCH-BONGA,,OGA,Rev. Fr. Rey A. Francis A. Cath. Sch.,"Brgy. Sisilang, Bongabon, Nueva Ecija", ,CABANATUAN,CACES
01-BD-000032,IMM. CONCEPCION ACADEMY,,OGA,,, ,Bayombong,
01-CH-000046,HOLY CHILD SCHOOL OF GERONA,,OGA,,"Gerona, Tarlac", , ,
01-CE-000040,KEANNEY-DIAZ EDUC'L INSTITUTE,,OGA,"Camp 3 Bo. Kita=kita,","San Jose City, Nueva Ecija", , ,
01-CE-000109,NUEVA ECIJA UNIV. OF SCI&TECH-FORTMAGSAY,,OGA,7th infantry division,"Fort Magsaysay, Nueva Ecija",,,
01-CH-000120,UNITED CHURCH OF CHRIST SCH.-SAN MIGUEL,,OGA,"Macabulos, cor. Roxas St.,","San Miguel, Tarlac", , ,
01-CE-000001,ACCELERATED CHRISTIAN INT'L SCHOOL,,OGA,"Villa Antonio Homes,","Poblacion South, Munoz, Nueva Ecija", , ,
01-CH-000137,CRESTON ACADEMY,,OGA,National H-Way,"San Rafael, Tarlac City",,,
01-CH-000133,STA. IGNACIA CATHOLIC SCHOOL,,OGA,Poblasyon,"Sta. Ignacia, Tarlac",OP- Tarlac,TARLAC,OP-TARLAC
01-CD-000016,NUEVA ECIJA DOMINICAN ACADEMY,,OGA,"0158 Narra Ext., Bitas",Cabanatuan City, , ,
01-CD-000034,SCHULLER CHRISTIAN ACADEMY,,OGA,"1679 del Pilar St.,","Brgy. Sangitan West, Cabanatuan City", , ,
01-CE-000029,GRACIOUS SHEPHERD CHRISTIAN SCHOOL,,OGA,"Abar 1st,","San Jose City, Nueva Ecija", , ,
01-CE-000004,BISHOP SOFIO BALSE MEM'L SCHOOL,,OGA,(Palayan City Diocesan School),"Palayan City, Nueva Ecija", ,CABANATUAN,CACES
01-CE-000089,STO. NINO DIOCESAN SCHOOL,,OGA,poblacion,"Gen. Tinio, Nueva Ecija", ,CABANATUAN,CACES
01-CE-000107,"STA. ISABEL MONTESSORI, INC.",,OGA,,, , , 
01-CE-000100,ALIAGA BRIGHT MINDS ACADEMY,,OGA,,, , ,
01-CE-000054,ROSE OF SHARON CHRISTIAN SCH.-STA. ROSA,,OGA,"192 Maharlika H-way,","Sta. Rosa, Nueva Ecija", , ,
01-CH-000114,TARLAC LIVING FAITH ACADEMY,,OGA,"Beside BPI,","Mc-Arthur Hiway, Tarlac City", , ,
01-CE-000097,TRINITY SANTO CRISTO EDUCATION CENTER,,OGA,,, , ,
01-CD-000035,JESUS IS LORD CHRISTIAN SCH-CABANATUAN,,OGA,,, , ,
01-CH-000001,AMAZING GRACE CHRISTIAN ACAD.,,OGA,"St. Dominic Subd.,","San Vicente, Tarlac City", , ,
01-OE-000011,WESTVILLE CHRISTIAN ACADEMY OF IFUGAO,,OGA,,,,,
01-CD-000021,LA FORTUNA COLLEGE (HS),,OGA,Daan Sarile,"Maharlika Hiway, Cabanatuan City", , ,
01-CH-000048,HOLY WORD CHRISTIAN LEARNING CENTER,,OGA,,"San Rafael, Tarlac City", , ,
01-CE-000032,HAZEL JOY MONTESSORI SCHOOL,,OGA,"Poblacion,","Sto. Domingo, Nueva Ecija", , ,
01-CE-000080,ST. LAWRENCE MONTESSORI,,OGA,"#7 Quirino St., District 2,","Cuyapo, Nueva Ecija", , ,
01-CE-000019,FAITH CHRISTIAN ACADEMY,,OGA,"La Torre,","Talavera, Nueva Ecija", , ,
01-CD-000033,"MENREUM SCHOOL, INC.",,OGA,196 Mabini Homesite,Cabanatuan City, , ,
01-CH-000081,PRECIOUS CHILD SCHOOL - TARLAC,,OGA,"EDF Homes PH-III, San Sebastian Vill.,","Tarlac City, Tarlac", , ,
01-DA-000023,SUSANNAH WESLEY CHILD DEV.CTR.,,OGA,,"Burgos St., Baler, Aurora", , ,
01-CH-000089,SAN JOSE ACADEMY OF TARLAC,,OGA,"Ninoy Aquino H-way, Brgy. Lawalamulag,","San Jose, Tarlac", , ,
01-CH-000135,ST. JAMES CATHOLIC ELEM. SCHOOL,,OGA,"Our Lady of Ransom Subd.,",Tarlac City, ,,
01-CE-000085,ST. ROSE OF LIMA CATHOLIC SCHOOL-HS,,OGA,"Maharlika Highway,","Sta. Rosa, Nueva Ecija", ,CABANATUAN,
01-DA-000019,OUR LADY OF CONSOLATION LEARNING CTR.,,OGA,Brgy. 3,"San Luis, Aurora", , ,
01-CE-000082,ST. PAUL SCHOOL-GENERAL NATIVIDAD,,OGA,,"General Natividad, Nueva Ecija",,CABANATUAN,CACES
01-CH-000097,ST. MATTHEW CHRISTIAN ACADEMY,,OGA,Brgy. Carangian,"Carangian, Tarlac, Tarlac City",,,
01-CH-000131,RISING SUN LEARNING CENTER,,OGA,,, , ,
01-CE-000010,CHOSEN CHRISTIAN SCHOOL,,OGA,"Baloc,","Sto. Domingo, Nueva Ecija", , ,
01-CE-000038,JIL CHRISTIAN SCHOOL-NUEVA ECIJA,,OGA,"Brgy. Isla,","Sta. Rosa, Nueva Ecija", , ,
01-CD-000027,JESUS MIGHTY FAITH ACADEMY,,OGA,"#03 Mayapyap Norte,",Cabanatuan City, , ,
01-BD-000031,KINGSWAY CHRISTIAN ACADEMY,,OGA,"San Nicolas,","Bayombong, Nueva Vizcaya", , ,
01-CH-000044,GOOD SHEPHERED CHRISTIAN SCH.-CONCEPCION,,OGA,"F. Timbol St., San Jose,","Concepcion, Tarlac", , ,
01-BD-000030,"ICHTHUS ACADEMY, INC.-SOUTH",,OGA,"Intel Bldg., Gen. Luna St.,","Poblacion,South Solano,Nueva Vizcaya", , ,
01-CE-000028,"GOOD SHEPHERD EDUC. CENTER, INC.",,OGA,(Frmly:Higher Ground Lrng. Ctr.),"Poblacion Norte, Rizal, Nueva Ecija", , ,
01-CH-000052,LAPAZ CHRISTIAN SCHOOL OF LEARNING,,OGA,"12 National Rd., San Roque,","Lapaz, Tarlac", , ,
01-CE-000091,THREE LITTLE STARS LRNG CENTER,,OGA,"398 A Bonifacio St., Pinagpanaan,","Talavera, Nueva Ecija", , ,
01-CE-000099,BRILLIANT MONTESSORI SCHOOL,,OGA,,, , ,
01-CH-000126,VICTORIA UNITED METHODIST CHURCH L.C.,,OGA,"San Nicolas,","Victoria, Tarlac", , ,
01-CH-000079,PEPE & PILAR ECUMENICAL SCHOOL,,OGA,,"Bamban, Tarlac", , ,
01-CH-000130,NEW LIFE LEARNING CENTER,,OGA,,, , ,
01-CH-000132,ANAO CATHOLIC SCHOOL,,OGA,"Poblacion,","Anao, Tarlac", ,TARLAC,OP-TARLAC
01-CH-000049,INTERWORLD ASIAN INST. (E/HS)-MONCADA,,OGA,(Frmly Interworld Coll.-Tarlac),"Pob. 4, Moncada, Tarlac (back of Church)", , ,
01-CE-000070,"SCIENCE CITY MONTESSORI, INC.",,OGA,"J. Martin St., Pob. East,","Science City of Munoz, Nueva Ecija", , ,
01-CE-000031,GREAT VALUES LEARNING CENTER,,OGA,"B-11 L-5 34th St.,","Kpt. Pepe Subd.,Cabanatuan City, N.E.", , ,
01-CH-000122,UNITED METHODIST LRNG. CTR.-MABABANABA,,OGA,"San Jose,","Mababanaba, Tarlac City", , ,
01-BD-000035,KIDS WORKSHOP LEARNING CENTER,,OGA,"98 Lumabang St., Brgy. Quezon,","Solano, Nueva Vizcaya",,,
01-CH-000051,"KIAN TIAK INSTITUTE, INC.",,OGA,Villa Perpetua,"Matatalaib, Tarlac City", , ,
01-CH-000042,GOOD SHEPHERD CHRISTIAN ACAD.-CAPAS,,OGA,"B-110 Brgy. Cristo Rey,","Capas, Tarlac", , ,
01-CE-000098,GOOD SHEPHERD CHRISTIAN SCH.-SAN ISIDRO,,OGA,,, , ,
01-CH-000129,ZION SCHOOL,,OGA,,"Coral, Paniqui, Tarlac", , ,
01-CE-000110,"HELEN KELLER MONTESSORI, INC.",,OGA,"294 San Sebastian St.,","Poblacion, East, Munoz, Nueva Ecija",,,
01-CD-000014,MA. ASSUMPTA SEMINARY (HS),,OGA,"Sumacab Isle, Maharlika Highway,",Cabanatuan City, ,CABANATUAN,CACES
01-CE-000042,LCH LEARNING CENTRE BY THE HILLSIDE F.I.,,OGA,"Lapuz St.,","Rizal, Nueva Ecija", , ,
01-CE-000050,PRECIOUS CHILD MONTESSORI,,OGA,"11 Licaong, Science City",Munoz. Nueva Ecija(nearPhil. CarabaoCtr), , ,
01-CH-000134,ST. ANTONINUS CATHOLIC SCHOOL,,OGA,,, ,TARLAC,OP-TARLAC
01-CD-000031,CABANATUAN CHRISTIAN LIGHTS ACADEMY,,OGA,(Frmly: Int'l Baptist Christian L.C.),"Purok 6, MS Garcia,Cabanatuan City", , ,
01-CE-000027,GOD'S FAMILY MONTESSORI SCHOOL,,OGA,"Brgy. III,","Penaranda, Nueva Ecija", , ,
01-CH-000093,SAN SEBASTIAN CATHEDRAL SCH.,,OGA,Brgy. San Isidro,"San Isidro, Tarlac, Tarlac City",OP - Tarlac,TARLAC,OP-TARLAC
01-CH-000084,RIDGEMORE ACADEMY INC.,,OGA,,"Samput, Paniqui, Tarlac", , ,
01-CH-000139,LITTLE JEWELS LEARNING CENTER,,OGA,"Hacienda Luisita,",Tarlac City,,,
01-BD-000012,NEW DALTON HIGH SCHOOL (HS),,OGA,Brgy. Osmena,"Solano, Nueva Vizcaya", , ,
01-CE-000041,LA SALLETTE MONT SCIENCE SCHOOL,,OGA,"Poblacion Sur,","Rizal, Nueva Ecija", , ,
01-CD-000003,BETHANY CHRISTIAN ACADEMY,,OGA,,, , ,
01-CH-000013,CAMILING METHODIST LEARNING CENTER,,OGA,"Del Pilar St.,","Camiling, Tarlac", , ,
01-CE-000046,NUESTRA SEñORA ACADEMY,,OGA,"Pulo,","San Isidro, Nueva Ecija", , ,
01-CE-000101,ASIAN CENTER FOR LEADERSHIP EDUC & DEV'T,,OGA,,, , ,
01-CE-000022,GAPAN EDUC'L CTR FOR CHILDREN,,OGA,"del Corro St., cor Liwag, San Lorenzo","Gapan City, Nueva Ecija", , ,
01-CD-000032,SUNRISE CHILD LRNG. & DEV'T CENTER,,OGA,,"Mabini Homesite, Cabanatuan City", , ,
01-DA-000027,CASIGURAN CENTRAL SCHOOL,,OGA,,, , , 
01-DA-000025,"BALER INFANT LEARNING CENTER, INC.",,OGA,,, , ,
01-BD-000034,ST. PATRICK PRE-SCHOOL,,OGA,,, , , 
01-CE-000025,GETSEMANE EDUCATIONAL CENTER FOR CHILD,,OGA,,, , ,
01-DA-000024,MOUNT CARMEL SCHOOL OF DINALUNGAN,,OGA,"Baler-Casiguran Road, Poblacion Zone II,","Dinalungan, Aurora", ,Infanta,CASPI
01-DA-000001,BIANOAN IMMACULATE SCHOOL,,OGA,"Casiguran,","Baler, Aurora", , ,
01-CH-000102,STA. IGNACIA BAPTIST CHRISTIAN ACAD.,,OGA,"Poblacion East,","Sta. Ignacia, Tarlac", , ,
01-CE-000108,NUEVA ECIJA UNIV. OF SCI&TECH-SAN ISIDR0,,OGA,gapn olongapo rd,"San Isidro, Nueva Ecija",,,
01-CE-000003,BETTBIEN MONTESSORI,,OGA,"#98 Maharlika Rd.,","San Jose City, Nueva Ecija", , ,
01-DA-000020,PHILOS MONTESSORI LEARNING CENTER,,OGA,(Wesley Montessori Learning Center Inc.),"Marquez St.,Brgy.3, Maria Aurora, Aurora", , ,
01-CD-000007,DE SALERA CHRISTIAN MONTESSORI,,OGA,"003 Mayapyap Norte,",Cabanatuan City, , ,
01-CE-000043,MARY'S LITTLE ANGELS MONTESSORI SCH.,,OGA,"Andal Alino,","Talavera, Nueva Ecija", , ,
01-CD-000030,CABANATUAN CHRISTIAN ACADEMY,,OGA,"Apo St., Mabini Homesite,",Cabanatuan City, , ,
01-DA-000004,BACONG SDA MULTIGRADE SCHOOL,,OGA,"Bacong,","San Luis, Aurora", , ,
01-CE-000012,CHRISTIAN LIGHT ACADEMY,,OGA,"Brgy. Bago,","General Tinio, Nueva Ecija", , ,
01-CE-000074,ST. FRANCIS CHILD FORMATION CTR-BONGABON,,OGA,Daughter of Mary,"Bongabon, Nueva Ecija", , ,
01-CE-000002,ALYZA CLAIRE LEARNING CENTER,,OGA,"del Pilar West,","Zaragosa, Nueva Ecija", , ,
01-CD-000022,CHRISTIAN FAITH MONTESSORI,,OGA,"Garcia St.,","Aduas, Cabanatuan City", , ,
01-CE-000033,HOLY ANGELS MONTESSORI CENTER,,OGA,"Gatmaitan St., Poblacion Sur,","Talavera, Nueva Ecija", , ,
01-CE-000090,THE COLLEGES OF THE REPUBLIC,,OGA,"Maharlika Highway,","San Jose City, Nueva Ecija", , ,
01-CE-000017,DOMINICAN HIGH SCHOOL-NUEVA ECIJA,,OGA,Poblacion,"Sto. Domingo, Nueva Ecija", ,"SAN JOSE, NUEVA ECIJA",
01-CE-000065,SAN JOSE WEST CENTRAL SCHOOL,,OGA,San Jose City,Nueva Ecija, , ,
01-CE-000053,REV. FR. REY A. FRANCIS A. CATHOLIC SCH.,,OGA,St. Francis of Assisi Diocesan School,"Bungabon, Nueva Ecija", , ,
01-CD-000020,CABANATUAN DAY CARE CENTER,,OGA,,Cabanatuan City, , ,
01-CE-000056,SACRED HEART ACADEMY- LUPAO(E),,OGA,,"Lupao, Nueva Ecija", ,"SAN JOSE, NUEVA ECIJA",
01-CE-000061,SAN ANTONIO HIGH SCHOOL,,OGA,,"San Antonio, Nueva Ecija", , ,
01-CE-000072,ST. ANDREW SCHOOL (E/HS),,OGA,,"Pantabangan, Nueva Ecija", ,"SAN JOSE, NUEVA ECIJA",
01-DA-000012,DINASAG ADVENTIST ELEM. SCHOOL,,OGA,,"Dinasag, Aurora Province",SDA NL, ,
01-BD-000015,SOLANO ADVENTIST MULTIGRADE SCHOOL,,OGA,,"Solano, Nueva Vizcaya",SDA NL, ,
01-AA-000022,ST. JOHN'S CATHEDRAL SCHOOL,,PEL,"Zamora St.,","Dagupan City, Pangasinan", ,LINGAYEN-DAGUPAN,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000155/01-AF-000214,COLEGIO DE SAN JOSE DE ALAMINOS (E/HS),,PEL,"Gen. Montemayor St., ","Alaminos City, Pangasinan", ,ALAMINOS,
01-AF-000015,BINMALEY CATHOLIC SCHOOL-E/H,,PEL,Poblacion,"Binmaley, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AA-000025,LIVING LIGHTS LEARNING CENTER,,PEL,"#44 Bonuan Gueset,",Dagupan city, , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000074/01-AF-000075/01-AF-000073,MALASIQUI CATHOLIC SCHOOL (E/HS),,PEL,"Bonifacio Street, Barangay Poblacion,","Malasiqui, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000164,ST. VINCENT CATHOLIC SCHOOL,,PEL,"Quezon Bvld.,","Bayambang, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AG-000013/01-AG-000018,ST. CHARLES ACADEMY (E/H),,PEL,"Malong St.,","San Carlos City, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AA-000009,EDNA'S SCHOOL (E/HS),,PEL,"Tapuac District,","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000076/01-AF-000187,MANGATAREM CATHOLIC SCHOOL (E/HS),,PEL,"Mabini St.,","Mangatarem, Pangasinan",SJC,ALAMINOS,
01-AF-000026,CHERISHED MOMENTS SCHOOL,,PEL,"Brgy Bari,","Mangaldan, Pangasinan", , ,
01-AF-000145,ST. COLUMBAN'S COLLEGE (E/HS)-POBLACION,,PEL,"Rizal Avenue, Poblacion","Lingayen, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000168,STO. TOMAS CATHOLIC SCHOOL,,PEL,Poblacion,"Mangaldan, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AA-000021,ST. ALBERT THE GREAT SCHOOL-DAGUPAN,,PEL,"Malued District,","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000030,CLARICE ANGELS SCHOOL,,PEL,"Salay,","Mangaldan, Pangasinan", , ,
01-AA-000027/01-AA-000023,UNIV. OF PANGASINAN (E/HS),,PEL,"Arellano St., Bonuan Gueset,","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000101/01-AF-000102,OUR LADY OF MANAOAG COLLEGE (E/HS),,PEL,Poblacion,"Manaoag, Pangasinan",OP DOMINICAN,,
01-AF-000205,MOTHER LOURDES LEARNING SCHOOL,,PEL,"Nalsian,","Calasiao, Pangasinan",,,
01-AA-000013,UNIV. OF LUZON (E/HS),,PEL,"Perez Blvd.,","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000079,MAPANDAN CATHOLIC SCHOOL,,PEL,"Comia Street, Poblacion,","Mapandan, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000121,QUEZON MEMORIAL ACADEMY (E/HS),,PEL,"Progresso St., Poblacion West","Umingan, Pangasinan", , ,
01-AG-000016/01-AG-000017,VIRGEN MILAGROSA UNIV. CHILD L. C. (E./HS),,PEL,"Dr. Martin Posadas Ave.,","San Carlos City, Pangasinan", , ,
01-AF-000064,JOYLAND SCHOOL,,PEL,"Sison St., Poblacion,","San Fabian, Pangasinan", , ,
01-AF-000147/01-AF-000148,ST. COLUMBAN'S SCHOOL,,PEL,Poblacion,"Labrador, Pangasinan",SJC,ALAMINOS,
01-AA-000002,COLL. OF ST. MICHAEL ARCHANGEL,,PEL,"Blue Beach Village Subd.,","Bonuan Gueset, Dagupan City", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000034,DIVINE WORD ACADEMY OF URDANETA,,PEL,"Rizal St., Bayaoas,","Urdaneta City, Pangasinan",SVD,,
01-AF-000087,MERRYLAND MONTESSORI SCHOOL,,PEL,"San Vicente Central,","Urdaneta City, Pangasinan", , ,
01-AG-000003,EDNA'S SCHOOL-SAN CARLOS,,PEL,"Roxas Blvd.,","San Carlos City, Pangasinan", , ,
01-AF-000108,PALM SPRING MONTESSORI & LRNG. CENTER,,PEL,"Barraca,","Villasis, Pangasinan", , ,
01-AF-000173,UNIV. OF PERPETUAL HELP (E/HS),,PEL,"Montemayor St.,","Malasiqui, Pangasinan", , ,
01-AF-000161,ST. PHILOMENA'S ACADEMY,,PEL,"Penoy St, Poblacion","Pozorrubio, Pangasinan", ,URDANETA,
01-AA-000007,DOMINICAN SCHOOL OF DAGUPAN,,PEL,"Dagupan-Binmaley Rd, Dagupan City , Tapuac District,","Dagupan City, Pangasinan",OP DOMINICAN,,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000105,OUR LADY OF THE LILIES ACADEMY,,PEL,"Aruego St., ","Urdaneta City, Pangasinan", ,URDANETA,
01-AA-000020,PANGASINAN UNIVERSAL INSTITUTE,,PEL,"7 Rizal St., Brgy 2","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000131,SAN JACINTO CATHOLIC SCHOOL,,PEL,"Mangaldan-San Jacinto Road, Capaoay","San Jacinto, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000142,ST. ANTHONY ABBOT ACADEMY (HS),,PEL,"San Lorenzo St. Poblacion,","Villasis, Pangasinan", ,URDANETA,
01-AF-000029,CINDERELLA SCHOOL (UMC),,PEL,"Justice Jimenez St., Poblacion","Mangaldan, Pangasinan", , ,
01-AF-000175,URBIZTONDO CATHOLIC SCHOOL,,PEL,"Estrada St., Poblacion,","Urbiztondo, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000196,ST. ADELAIDE SCHOOL-PHILIPPINES,,PEL,"Don Matias,","Burgos, Pangasinan", , ,
01-AA-000005/01-AA-000006,DIVINE WORD ACAD. OF DAGUPAN-E/H,,PEL,"Rizal Ext., Barangay Pogo Chico","Dagupan City, Pangasinan",SVD, ,
01-AF-000009,ARCHDIOCESAN SCHOOL OF SN. FABIAN,,PEL,"Poblacion,","San Fabian, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000146,ST. COLUMBAN'S INST.(E/HS)-DOMALANDAN,,PEL,"Domalandan,","Lingayen, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AA-000028,LA MAREA SCHOOL,,PEL,"Remedios Village, Dagupan-Binmaley Rd, Tapuac District","Dagupan City, Pangasinan", , ,
01-AF-000202,UCCP BINMALEY ECUMENICAL LRNG. CTR.,,PEL,"Mabini St., Poblacion","Binmaley, Pangasinan", , ,
01-AF-000003/01-AF-000004,AGUILAR CATHOLIC SCHOOL (E/HS),,PEL,"Poblacion,","Aguilar, Pangasinan",SJC,ALAMINOS,
01-AA-000003,CREATIVE MONTESSORI CENTER (E/H),,PEL,"409 Crisologo Compound, Amado Street, Tapuac District, Dagupan City, 2400, Pangasinan","Dagupan City, 2400, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000050,HOLY CHILD ACADEMY (E/HS),,PEL,Oct. 16 St. Poblacion,"Binalonan, Pangasinan", ,URDANETA,
01-AA-000024/01-AA-000026,WONDERLAND SCHOOL,,PEL,,, , ,PSPL (Private Schools Principals League-Dagupan City)
01-AG-000002,CLARK EDUCATIONAL CENTER (E/HS),,PEL,"PNR Site,","San Carlos City, Pangasinan", , ,
01-AF-000185,JCSGO CHRISTIAN ACADEMY-LINGAYEN,,PEL,,, , ,
01-AF-000139/01-AF-000140,ST. ANDREW CATHOLIC SCHOOL - E/HS,,PEL,"N. Espino St., Poblacion,","Bugallon, Pangasinan",SPC,ALAMINOS,
01-AF-000100,NORTHERN LUZON ADVENTIST COLLEGES,,PEL,Artacho Street,"Sison, Pangasinan",SDA NL,,
01-AF-000143,ST. BLAISE CHRISTIAN SCHOOL,,PEL,"Cayanga,","San Fabian, Pangasinan", , ,
01-AF-000188,LYCEUM-NORTHWESTERN FLORENCIA T. DUQUE,,PEL,,, , ,
01-AF-000077,MAPANDAN ACADEMY,,PEL,"Maramba St.,","Mapandan, Pangasinan", , ,
01-AF-000182,THE SALVATION ARMY EDUCATIONAL SCH.,,PEL,"Poblacion West,","Brgy. Baro, Asingan, Pangasinan", , ,
01-AF-000191,EDNA'S SCHOOL-ALAMINOS,,PEL,"Magsaysay rd.,","Alaminos City, Pangasinan", , ,
01-AF-000181,ZARATAN RURAL INSTITUTE,,PEL,"Brgy. Pogombao,","Aguilar, Pangasinan", , ,
01-AF-000084,MARY HELP OF CHRISTIAN SCHOOL-BASISTA,,PEL,Don Juan Soriano St.,"Basista, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000163,ST. ROSE ACADEMY OF SAN QUINTIN,,PEL,"Gonzalo,","San Quintin, Pangasinan", , ,
01-AG-000012,ST. ALBERT THE GREAT SCIENCE ACADEMY,,PEL,"335 Nat'l Highway, Brgy. Baldog","San Carlos City, Pangasinan", , ,
01-AA-000008/01-AA-000014,DR. F.Q. DUQUE MEM'L SPEC'L SCI.,,PEL,"Dagupan-Binmaley Rd, Dagupan City, Tapuac District","Dagupan City, Pangasinan", , ,
01-AA-000036,OAKRIDGE INTERNATIONAL SCHOOL,,PEL,"A.B. Fernandez East Avenue,","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000083,MARY HELP OF CHRISTIAN L.C.-POZO..,,PEL,"1 Sison St.,","Pozorrubio, Pangasinan", , ,
01-AF-000103,OUR LADY OF MANAOAG INTEGRATED SCHOOL,,PEL,"Calaocan,","Manaoag, Pangasinan", , ,
01-AF-000158,ST. MARY'S DOMINICAN SCHOOL,,PEL,"Guiset Norte,","San Manuel, Pangasinan",OP DOMINICAN,,
01-AF-000120,PRECIOUS MINDS MONTESSORI CENTER,,PEL,"Zamora St.,","Calasiao, Pangasinan", , ,
01-AF-000215,DON MARCELO JIMENEZ MEM'L POLYTECH INST.,,PEL,"Poblacion, ","Dasol, Pangasinan",,,
01-AF-000016,BLESSED ANGEL ACHIEVERS INTEGRATED SCH.,,PEL,"Quirino Street, Guiset Sur","San Manuel, Pangasinan", , ,
01-AF-000093,MOTHER GOOSE SPECIAL SCIENCE-URDANETA,,PEL,"30 Bayaoas St.,","Urdaneta City, Pangasinan", , ,
01-AF-000136,SENIOR TESORO ACADEMY,,PEL,"Diversion Rd.,","San Miguel, Calasiao, Pangasinan", , ,
01-AG-000019,BUTTERFLY KINGDOM E-LEARNING CENTER,,PEL,"Perez Blvd.,","San Carlos City, Pangasinan", , ,
01-AF-000184,EAGLES' NEST CHRISTIAN ACAD.& FDT'L L.C.,,PEL,"#90 Callejon Rd., Sapang,","Sta. Barbara, Pangasinan", , ,
01-AF-000129,ROSALES WESLEYAN ACADEMY,,PEL,"San Pedro West,","Rosales, Pangasinan", , ,
01-AG-000010,SAN CARLOS PREPARATORY SCHOOL,,PEL,"G/f De Vera Bldg., 15 Ilang District","San Carlos City, Pangasinan",,,
01-AF-000201,ST. NICHOLAS CATHOLIC SCHOOL OF ANDA,,PEL,Poblacion,"Anda, Pangasinan",,,
01-AF-000123,REMNANT INTERNATIONAL SCHOOL BALUNGAO,,PEL,"Pugaro,","Balungao, Pangasinan", , ,
01-AF-000095,MOVERS ACADEMY,,PEL,"10 Dike Road, Poblacion West,","Natividad, Pangasinan", , ,
01-AF-000063,JESUS GOOD SHEPHERD DEV'T. CENTER,,PEL,"22 Maramba Blvd.,cor Sto. Nino East St.,","Lingayen, Pangasinan 2401", , ,
01-AF-000014,BFF LEARNING CENTER,,PEL,Quirino Avenue Brgy. Dumpay,"Basista, Pangasinan", , ,
01-AF-000114,PANPACIFIC UNIVERSITY NORTH PHILS.,,PEL,"McArthur Hi-Way,","San Vicente, Urdaneta City", , ,
01-AF-000065,"KING'S KID CHRISTIAN SCHOOL, INC.",,PEL,Puelay,"Villasis, Pangasinan", , ,
01-AG-000006,OUR LADY OF GRACE SCHOOL OF SAN CARLOS,,PEL,"Manzon,","San Carlos City, Pangasinan", , ,
01-AA-000035,CLIFFORD INTERACTIVE LEARNING SCHOOL,,PEL,"Capt. Bartolome Ceralde Ave., Bonuan Gueset","Dagupan City, Pangasinan", , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000194,EASTERN GATE CHRISTIAN ACADEMY,,PEL,"Mc-Arthur Hiway, Nalsian,","Calasiao, Pangasinan", , ,
01-AA-000032/01-AF-000189,BRIGHT INT'L SPECIAL SCHOOL OF URDANETA,,PEL,,,,,
