87-KC-000031,MAT Learning Center,CAN,,"NEW PANDAN, PANABO CITY",,,
87-KE-000002,Christian Life School of Davao Oriental,CAN,,"MATI, DAVAO ORIENTAL",,,
87-KE-000011,Lupon Christian Learning Center,CAN,,"LUPON,DAVAO ORIENTAL",,,
87-MB-000005,John Bosco College,CAN,,AGUSAN DEL SUR,,,
87-MB-000010,Our Lady of Sacred Heart,CAN,,"SPICER,AGUSAN DEL SUR",,,
87-MF-000002,Barobo SDA Elem.,CAN,,"BAROBO,SURIGAO DEL SUR",,,
87-KC-000027,Maryknoll HS of Asuncion,CAN,,"ASUNCION, DAVAO DEL NORTE",TDM,Tagum,
87-KC-000035,MUSTARD SEED CHRISTIAN ACADEMY,CAN,,"STO. TOMAS, DAVAO DEL NORTE",,,
87-KE-000033,SMART MINDS MULTI-INTELIGENCES SCHOOL,CAN,"LUPON , DAVAO ORIENTAL",,,,
87-LF-000013/87-LF-000014,Notre Dame of Tacurong College-ELEM/HS,CAS-M,,,,Cotabato,
87-LB-000015,NDU-ETD,CAS-M,NOTRE DAME AVENUE,COTABATO CITY,OMI,Cotabato,Ndea
87-LB-000014,ND Cotabato Inc. (ND Cotabato for Boys),CAS-M,SINSUAT AVENUE,COTABATO CITY,Fms,Cotabato,Ndea
87-LA-000081,NOTRE DAME OF KIDAPAWAN COLL. - ELEM/HS,CAS-M,DATU INGKAL STREET,KIDAPAWAN CITY,FMS,Kidapawan,NDEA
87-LA-000103/C7-LA-000070,KING'S COLLEGE OF ISULAN,CAS-M,"ISULAN,SULTAN KUDARAT",,,,Acsi
87-LA-000072,Southern Christian College,CAS-M,,"MIDSAYAP, COTABATO",,,COPRISA
87-LF-000020,St. John Early Learning Center,CAS-M,,"NEW ISABELA,TACURONG SULTAN KUDARAT",,,Suprisa
87-LF-000009,Notre Dame of Esperanza,CAS-M,,"ESPERANZA,SULTAN KUDARAT",,Cotabato,Ndea
87-LA-000060,Notre Dame of Midsayap College,CAS-M,,"MIDSAYAP,COTABATO",OMI,Cotabato,Ndea
87-LB-000011,Notre Dame of RVM Cotabato,CAS-M,PENDATUM AVAENUE,COTABATO CITY,RVM,Cotabato,NDEA
87-KB-000128/87-KB-000129,Holy Cross of Davao College - Elem/HS,CAS-M,,,TDM,Davao,DACS
87-LA-000062,Notre Dame of Parang,CAS-M,,"PARANG, MAGUINDANAO",,Cotabato,Ndea
87-LF-000010,Notre Dame of Isulan,CAS-M,,"ISULAN,SULTAN KUDARAT",,Cotabato,Ndea
87-LF-000015,Notre Dame of Tacurong for Girls,CAS-M,,TACURONG CITY,OP-SIENA,Cotabato,Ndea
87-LA-000038,Kabacan Wesleyan Academy,CAS-M,ABELLERA STREET,"KABACAN, COTABATO",,,Acsi
87-LA-000064,NOTRE DAME OF TULUNAN,CAS-M,,"TULUNAN,COTABATO",OP-SIENA,Kidapawan,Ndea
87-KB-000106,Ford Academy of the Arts,CAS-M,LADISLAWA VILLAGE,DAVAO CITY,,,DACS
87-LA-000078,Sultan Kudarat Islamic Academy,CAS-M,,"MAGUINDANAO BULALO, COTABATO CITY",,,
87-LF-000029,VMC City College,CAS-M,28 National Highway,Tacurong City,,,
87-LA-000074,St. Mary's Academy of Kidapawan,CAS-M,QUEZON BOULEVARD,KIDAPAWAN CITY,RVM,Kidapawan,Ndea
87-LA-000028,Central Mindanao College,CAS-M,OSMEÑA DRIVE,KIDAPAWAN CITY,,,Coprisa
87-LA-000102,NOTRE DAME OF PIGCAWAYAN,CAS-M,"PIGCAWAYAN, COTABATO",,,,
87-LA-000071,Southern Baptist College,CAS-M,,"M'LANG,COTABATO",,,Acsi
87-LF-000036,PRES. QUIRINO TREASURED CHILD SCHOOL INC,CAS-M,POB. PRES. QUIRINO SULTAN KUDARAT,,,,
87-LB-000006,Cotabato City State Polytechnic,CAS-M,,COTABATO CITY,,,
87-LA-000032,Easter Joy Learning Center,CAS-M,"POBLACION 2,PARANG SHARIFF KABUNSURAN","PARANG,MAGUINDANAO",,,
87-LA-000058,NOTRE DAME OF MAKILALA - HS,CAS-M,,"MAKILALA, COTABATO",RVM,Kidapawan,Ndea
87-LA-000061,Notre Dame of Mlang,CAS-M,GARCIA STREET,M'LANG COTABATO,PM,Kidapawan,NDEA
87-LF-000011,Notre Dame of Lambayong,CAS-M,,"LAMBAYONG, SULTAN KUDARAT",,Cotabato,
87-LA-000073,SPED CENTER (KIDAPAWAN PILOT ELEM. SCH.),CAS-M,,KIDAPAWAN CITY,,,
87-LB-000003,Albert Einstein School,CAS-M,ORC,COTABATO CITY,,,
87-LB-000026,School of Knowledge & wisdom,CAS-M,,"TAMONTAKA,COTABATO CITY",,,
87-LA-000130,ASIAN COLLEGE TECHNOLOGY(ACIT),CAS-M,"NATIONAL HI-WAY,","KABACAN,COTABATO",,,
88-LD-000009,ALABEL SCIENCE HIGH SCHOOL,CAS-M,"ALABEL,",SARANGANI PROVINCE,,,
87-LA-000054,Notre Dame of Kabacan,CAS-M,BONIFACIO STREET,"KABACAN, COTABATO",OND,Kidapawan,Ndea
87-LB-000027,St. Benedict College,CAS-M,SINSUAT AVENUE,COTABATO CITY,,,
87-LB-000001,Agape School,CAS-M,MAKAKUA STREET,COTABATO CITY,,,Accsi
87-KB-000253,St. Francis Xavier Learning Center,CAS-M,CATALUNAN GRANDE SUBDIVISION,DAVAO CITY,,,DACS
87-LA-000025,Alliance School of Kidapawan,CAS-M,,KIDAPAWAN CITY,,,
87-LA-000070,Small Valley Christian School,CAS-M,,"MAKILLA, COTABATO",RVM,Kidapawan,
87-KB-000462,OCAMPO COLLEGE-DAVAO,CAS-M,"DUMOY, TORIL, DAVAO CITY",,,,
87-LB-000012,Notre Dame Cathedral Elem. School,CAS-M,PARANG ROAD,COTABATO CITY,,Cotabato,NDEA
87-LF-000018,Precious Ones Found'l. Learning Center,CAS-M,,"KALAWAG 2 CAPITOL,ISULAN,SULTAN KUDARAT",,,Acsi
87-LB-000025,San Vicente Academy,CAS-M,GOV. P. GUTIRREZ AVANUE,COTABATO CITY,,,
87-LF-000037,NOTRE DAME OF DUKAY,CAS-M,"DUKAY,SULTAN KUDARAT",,,,
87-LA-000101,"NOTRE DAME OF KATIKO,INC.",CAS-M,,"KATIKO,PRES. QUIRINO,SULTAN KUDARAT",,,
87-LA-000123,NOTRE DAME OF SARMIENTO,CAS-M,"LANDASAN,SARMIENTO MAGUINDANAO",,,Archdiocesan,Ndea
87-LB-000041,KIMPO ELEMENTARY SCHOOL,CAS-M,COTABATO CITY,,,,
87-LF-000019,Pres. Quirino Wesleyan Lrng. Ctr,CAS-M,,"PRES.QUIRINO,SULTAN KUDARAT",,,
87-LF-000030,CHILDREN GRACE OF MARY TUTORIAL LRNG CTR,CAS-M,Brgy. Carmen,Tacurong City,,,Suprissa
87-LA-000024,ABC Educational Development Center,CAS-M,,KIDAPAWAN CITY,,,
87-LA-000056,NOTRE DAME OF LIBUNGAN - HS,CAS-M,,"LIBUNGAN, COTABATO",,Cotabato,
87-LA-000042,KIDAPAWAN SDA ELEM. SCHOOL,CAS-M,,KIDAPAWAN CITY,,,
87-LF-000004,Jean Piaget Learning Center,CAS-M,,"TACURONG,SULTAN KUDARAT",,,
87-LA-000087,NOTRE DAME OF MATALAM HIGH SCHOOL,CAS-M,"MATALAM, COTABATO",,,Kidapawan,NDEA
87-LB-000046,COTABATO CITY NEW LIFE INSTITUTE,CAS-M,GUETTEREZ ST. COTABATO CITY.,,,,
87-LA-000026,Baguntapay Baptist Learning Center,CAS-M,,"Baguntapay, M'lang, Cotabato",,,
87-LA-000034,"Enhanced Childhood Learning Center, Inc.",CAS-M,DIEGO SILANG STREET,"KABACAN, COTABATO",,,
87-LF-000027,Tacurong SDA Elem. School,CAS-M,LEDESMA STREET,TACURONG CITY,,,
87-LB-000005,Cotabato City Institute,CAS-M,,COTABATO CITY,,,
87-LA-000043,KIDAPAWAN SOUTHERN BAPTIST COLLEGE,CAS-M,,KIDAPAWAN CITY,,,
87-LF-000031,TACURONG ST. BENEDICT L/C & VALUES SCH.,CAS-M,Tacurong City,,,,
87-LB-000009,Mattling Industrial & Comm,CAS-M,SINSUAT AVENUE,COTABATO CITY,,,
87-LA-000050,Montessori School of life,CAS-M,,KIDAPAWAN CITY,,,
87-LA-000075,St. Mary's Academy of Midsayap,CAS-M,,"MIDSAYAP, COTABATO",RVM,Cotabato,
87-LB-000021,Dr. Ocampo College,CAS-M,DE MASENOD AVENUE EXTENSION,COTABATO CITY,,,
87-LB-000002,A.R. Pacheco  College,CAS-M,"SAN GREGORIO EXT.,KIMPO SUBDIVISION",COTABATO CITY,,,
87-LA-000129,GREAT & MIGHTY LEARNING CENTER,CAS-M,"MIDSAYAP,COTABATO",,,,
87-LA-000031,DDC Montessori,CAS-M,SUNSET AVENUE,"KABACAN,COTABATO",,,
87-LF-000033,DR. DOMINGO TAMONDONG MEMORIAL HOSPITAL,CAS-M,"ALA, ESPERANZA, SULTAN KUDARAT",,,,
87-LA-000039,Kampilan Academy,CAS-M,,"DATU ODIN SINSUAT,COTABATO",,,
87-LA-000033,Educational Devt. Learning Center,CAS-M,,KIDAPAWAN CITY,,,
87-LF-000022,Little Farmers of St. Isidore Lrng. St. Perigrines Early Learning School,CAS-M,,"COLUMBRIO PALGAS,SULTAN KUDARAT",,,
87-LA-000085,Esperanza District Adventist Academy,CAS-M,,"SAGARA, ESPERANZA SULTAN KUDARAT",,,
87-LA-000134,PIKIT MONTESSORI EDUCATIONAL CENTER INC.,CAS-M,"PIKIT,COTABATO",,,,
